data,capital,cenario,custo_projetado,modelo
2028-11-01,São Paulo,Otimista,943.54,Cenario-Inflacao
2028-12-01,São Paulo,Otimista,953.92,Cenario-Inflacao
2029-01-01,São Paulo,Otimista,930.02,Cenario-Inflacao
2029-02-01,São Paulo,Otimista,908.54,Cenario-Inflacao
2029-03-01,São Paulo,Otimista,923.15,Cenario-Inflacao
2029-04-01,São Paulo,Otimista,954.51,Cenario-Inflacao
2029-05-01,São Paulo,Otimista,949.65,Cenario-Inflacao
2029-06-01,São Paulo,Otimista,944.3,Cenario-Inflacao
2029-07-01,São Paulo,Otimista,930.04,Cenario-Inflacao
2029-08-01,São Paulo,Otimista,922.65,Cenario-Inflacao
2029-09-01,São Paulo,Otimista,931.58,Cenario-Inflacao
2029-10-01,São Paulo,Otimista,952.3,Cenario-Inflacao
2029-11-01,São Paulo,Otimista,971.85,Cenario-Inflacao
2029-12-01,São Paulo,Otimista,982.53,Cenario-Inflacao
2030-01-01,São Paulo,Otimista,957.92,Cenario-Inflacao
2030-02-01,São Paulo,Otimista,935.79,Cenario-Inflacao
2030-03-01,São Paulo,Otimista,950.85,Cenario-Inflacao
2030-04-01,São Paulo,Otimista,983.15,Cenario-Inflacao
2030-05-01,São Paulo,Otimista,978.14,Cenario-Inflacao
2030-06-01,São Paulo,Otimista,972.63,Cenario-Inflacao
2030-07-01,São Paulo,Otimista,957.94,Cenario-Inflacao
2030-08-01,São Paulo,Otimista,950.32,Cenario-Inflacao
2030-09-01,São Paulo,Otimista,959.53,Cenario-Inflacao
2030-10-01,São Paulo,Otimista,980.87,Cenario-Inflacao
2030-11-01,São Paulo,Otimista,1001.0,Cenario-Inflacao
2030-12-01,São Paulo,Otimista,1012.01,Cenario-Inflacao
2026-04-01,São Paulo,Moderado,874.57,Cenario-Inflacao
2026-05-01,São Paulo,Moderado,871.16,Cenario-Inflacao
2026-06-01,São Paulo,Moderado,867.3,Cenario-Inflacao
2026-07-01,São Paulo,Moderado,855.23,Cenario-Inflacao
2026-08-01,São Paulo,Moderado,849.45,Cenario-Inflacao
2026-09-01,São Paulo,Moderado,858.71,Cenario-Inflacao
2026-10-01,São Paulo,Moderado,878.87,Cenario-Inflacao
2026-11-01,São Paulo,Moderado,897.99,Cenario-Inflacao
2026-12-01,São Paulo,Moderado,908.96,Cenario-Inflacao
2027-01-01,São Paulo,Moderado,887.26,Cenario-Inflacao
2027-02-01,São Paulo,Moderado,867.81,Cenario-Inflacao
2027-03-01,São Paulo,Moderado,882.83,Cenario-Inflacao
2027-04-01,São Paulo,Moderado,913.92,Cenario-Inflacao
2027-05-01,São Paulo,Moderado,910.36,Cenario-Inflacao
2027-06-01,São Paulo,Moderado,906.33,Cenario-Inflacao
2027-07-01,São Paulo,Moderado,893.72,Cenario-Inflacao
2027-08-01,São Paulo,Moderado,887.68,Cenario-Inflacao
2027-09-01,São Paulo,Moderado,897.36,Cenario-Inflacao
2027-10-01,São Paulo,Moderado,918.42,Cenario-Inflacao
2027-11-01,São Paulo,Moderado,938.4,Cenario-Inflacao
2027-12-01,São Paulo,Moderado,949.86,Cenario-Inflacao
2028-01-01,São Paulo,Moderado,927.18,Cenario-Inflacao
2028-02-01,São Paulo,Moderado,906.86,Cenario-Inflacao
2028-03-01,São Paulo,Moderado,922.56,Cenario-Inflacao
2028-04-01,São Paulo,Moderado,955.05,Cenario-Inflacao
2028-05-01,São Paulo,Moderado,951.33,Cenario-Inflacao
2028-06-01,São Paulo,Moderado,947.11,Cenario-Inflacao
2028-07-01,São Paulo,Moderado,933.93,Cenario-Inflacao
2028-08-01,São Paulo,Moderado,927.62,Cenario-Inflacao
2028-09-01,São Paulo,Moderado,937.74,Cenario-Inflacao
2028-10-01,São Paulo,Moderado,959.75,Cenario-Inflacao
2028-11-01,São Paulo,Moderado,980.63,Cenario-Inflacao
2028-12-01,São Paulo,Moderado,992.61,Cenario-Inflacao
2029-01-01,São Paulo,Moderado,968.91,Cenario-Inflacao
2029-02-01,São Paulo,Moderado,947.67,Cenario-Inflacao
2029-03-01,São Paulo,Moderado,964.07,Cenario-Inflacao
2029-04-01,São Paulo,Moderado,998.03,Cenario-Inflacao
2029-05-01,São Paulo,Moderado,994.14,Cenario-Inflacao
2029-06-01,São Paulo,Moderado,989.73,Cenario-Inflacao
2029-07-01,São Paulo,Moderado,975.96,Cenario-Inflacao
2029-08-01,São Paulo,Moderado,969.37,Cenario-Inflacao
2029-09-01,São Paulo,Moderado,979.94,Cenario-Inflacao
2029-10-01,São Paulo,Moderado,1002.93,Cenario-Inflacao
2029-11-01,São Paulo,Moderado,1024.76,Cenario-Inflacao
2029-12-01,São Paulo,Moderado,1037.27,Cenario-Inflacao
2030-01-01,São Paulo,Moderado,1012.51,Cenario-Inflacao
2030-02-01,São Paulo,Moderado,990.32,Cenario-Inflacao
2030-03-01,São Paulo,Moderado,1007.46,Cenario-Inflacao
2030-04-01,São Paulo,Moderado,1042.94,Cenario-Inflacao
2030-05-01,São Paulo,Moderado,1038.87,Cenario-Inflacao
2030-06-01,São Paulo,Moderado,1034.27,Cenario-Inflacao
2030-07-01,São Paulo,Moderado,1019.88,Cenario-Inflacao
2030-08-01,São Paulo,Moderado,1012.99,Cenario-Inflacao
2030-09-01,São Paulo,Moderado,1024.03,Cenario-Inflacao
2030-10-01,São Paulo,Moderado,1048.07,Cenario-Inflacao
2030-11-01,São Paulo,Moderado,1070.87,Cenario-Inflacao
2030-12-01,São Paulo,Moderado,1083.95,Cenario-Inflacao
2026-04-01,São Paulo,Conservador,875.61,Cenario-Inflacao
2026-05-01,São Paulo,Conservador,873.23,Cenario-Inflacao
2026-06-01,São Paulo,Conservador,870.4,Cenario-Inflacao
2026-07-01,São Paulo,Conservador,859.3,Cenario-Inflacao
2026-08-01,São Paulo,Conservador,854.51,Cenario-Inflacao
2026-09-01,São Paulo,Conservador,864.86,Cenario-Inflacao
2026-10-01,São Paulo,Conservador,886.2,Cenario-Inflacao
2026-11-01,São Paulo,Conservador,906.57,Cenario-Inflacao
2026-12-01,São Paulo,Conservador,918.73,Cenario-Inflacao
2027-01-01,São Paulo,Conservador,897.86,Cenario-Inflacao
2027-02-01,São Paulo,Conservador,879.22,Cenario-Inflacao
2027-03-01,São Paulo,Conservador,895.5,Cenario-Inflacao
2027-04-01,São Paulo,Conservador,928.14,Cenario-Inflacao
2027-05-01,São Paulo,Conservador,925.62,Cenario-Inflacao
2027-06-01,São Paulo,Conservador,922.62,Cenario-Inflacao
2027-07-01,São Paulo,Conservador,910.86,Cenario-Inflacao
2027-08-01,São Paulo,Conservador,905.78,Cenario-Inflacao
2027-09-01,São Paulo,Conservador,916.75,Cenario-Inflacao
2027-10-01,São Paulo,Conservador,939.38,Cenario-Inflacao
2027-11-01,São Paulo,Conservador,960.96,Cenario-Inflacao
2027-12-01,São Paulo,Conservador,973.85,Cenario-Inflacao
2028-01-01,São Paulo,Conservador,951.73,Cenario-Inflacao
2028-02-01,São Paulo,Conservador,931.97,Cenario-Inflacao
2028-03-01,São Paulo,Conservador,949.23,Cenario-Inflacao
2028-04-01,São Paulo,Conservador,983.83,Cenario-Inflacao
2028-05-01,São Paulo,Conservador,981.16,Cenario-Inflacao
2028-06-01,São Paulo,Conservador,977.98,Cenario-Inflacao
2028-07-01,São Paulo,Conservador,965.51,Cenario-Inflacao
2028-08-01,São Paulo,Conservador,960.13,Cenario-Inflacao
2028-09-01,São Paulo,Conservador,971.75,Cenario-Inflacao
2028-10-01,São Paulo,Conservador,995.74,Cenario-Inflacao
2028-11-01,São Paulo,Conservador,1018.62,Cenario-Inflacao
2028-12-01,São Paulo,Conservador,1032.28,Cenario-Inflacao
2029-01-01,São Paulo,Conservador,1008.83,Cenario-Inflacao
2029-02-01,São Paulo,Conservador,987.89,Cenario-Inflacao
2029-03-01,São Paulo,Conservador,1006.19,Cenario-Inflacao
2029-04-01,São Paulo,Conservador,1042.86,Cenario-Inflacao
2029-05-01,São Paulo,Conservador,1040.03,Cenario-Inflacao
2029-06-01,São Paulo,Conservador,1036.66,Cenario-Inflacao
2029-07-01,São Paulo,Conservador,1023.44,Cenario-Inflacao
2029-08-01,São Paulo,Conservador,1017.74,Cenario-Inflacao
2029-09-01,São Paulo,Conservador,1030.06,Cenario-Inflacao
2029-10-01,São Paulo,Conservador,1055.48,Cenario-Inflacao
2029-11-01,São Paulo,Conservador,1079.73,Cenario-Inflacao
2029-12-01,São Paulo,Conservador,1094.22,Cenario-Inflacao
2030-01-01,São Paulo,Conservador,1069.36,Cenario-Inflacao
2030-02-01,São Paulo,Conservador,1047.17,Cenario-Inflacao
2030-03-01,São Paulo,Conservador,1066.56,Cenario-Inflacao
2030-04-01,São Paulo,Conservador,1105.43,Cenario-Inflacao
2030-05-01,São Paulo,Conservador,1102.43,Cenario-Inflacao
2030-06-01,São Paulo,Conservador,1098.86,Cenario-Inflacao
2030-07-01,São Paulo,Conservador,1084.85,Cenario-Inflacao
2030-08-01,São Paulo,Conservador,1078.8,Cenario-Inflacao
2030-09-01,São Paulo,Conservador,1091.86,Cenario-Inflacao
2030-10-01,São Paulo,Conservador,1118.81,Cenario-Inflacao
2030-11-01,São Paulo,Conservador,1144.52,Cenario-Inflacao
2030-12-01,São Paulo,Conservador,1159.87,Cenario-Inflacao
2026-04-01,Teresina,Otimista,632.08,Cenario-Inflacao
2026-05-01,Teresina,Otimista,629.08,Cenario-Inflacao
2026-06-01,Teresina,Otimista,640.94,Cenario-Inflacao
2026-07-01,Teresina,Otimista,644.32,Cenario-Inflacao
2026-08-01,Teresina,Otimista,656.69,Cenario-Inflacao
2026-09-01,Teresina,Otimista,656.0,Cenario-Inflacao
2026-10-01,Teresina,Otimista,661.82,Cenario-Inflacao
2026-11-01,Teresina,Otimista,667.18,Cenario-Inflacao
2026-12-01,Teresina,Otimista,668.51,Cenario-Inflacao
2027-01-01,Teresina,Otimista,662.85,Cenario-Inflacao
2027-02-01,Teresina,Otimista,657.73,Cenario-Inflacao
2027-03-01,Teresina,Otimista,649.34,Cenario-Inflacao
2027-04-01,Teresina,Otimista,651.05,Cenario-Inflacao
2027-05-01,Teresina,Otimista,647.95,Cenario-Inflacao
2027-06-01,Teresina,Otimista,660.17,Cenario-Inflacao
2027-07-01,Teresina,Otimista,663.65,Cenario-Inflacao
2027-08-01,Teresina,Otimista,676.4,Cenario-Inflacao
2027-09-01,Teresina,Otimista,675.68,Cenario-Inflacao
2027-10-01,Teresina,Otimista,681.68,Cenario-Inflacao
2027-11-01,Teresina,Otimista,687.19,Cenario-Inflacao
2027-12-01,Teresina,Otimista,688.56,Cenario-Inflacao
2028-01-01,Teresina,Otimista,682.74,Cenario-Inflacao
2028-02-01,Teresina,Otimista,677.47,Cenario-Inflacao
2028-03-01,Teresina,Otimista,668.82,Cenario-Inflacao
2028-04-01,Teresina,Otimista,670.58,Cenario-Inflacao
2028-05-01,Teresina,Otimista,667.39,Cenario-Inflacao
2028-06-01,Teresina,Otimista,679.98,Cenario-Inflacao
2028-07-01,Teresina,Otimista,683.56,Cenario-Inflacao
2028-08-01,Teresina,Otimista,696.69,Cenario-Inflacao
2028-09-01,Teresina,Otimista,695.95,Cenario-Inflacao
2028-10-01,Teresina,Otimista,702.13,Cenario-Inflacao
2028-11-01,Teresina,Otimista,707.81,Cenario-Inflacao
2028-12-01,Teresina,Otimista,709.22,Cenario-Inflacao
2029-01-01,Teresina,Otimista,703.22,Cenario-Inflacao
2029-02-01,Teresina,Otimista,697.79,Cenario-Inflacao
2029-03-01,Teresina,Otimista,688.88,Cenario-Inflacao
2029-04-01,Teresina,Otimista,690.7,Cenario-Inflacao
2029-05-01,Teresina,Otimista,687.41,Cenario-Inflacao
2029-06-01,Teresina,Otimista,700.38,Cenario-Inflacao
2029-07-01,Teresina,Otimista,704.06,Cenario-Inflacao
2029-08-01,Teresina,Otimista,717.59,Cenario-Inflacao
2029-09-01,Teresina,Otimista,716.83,Cenario-Inflacao
2029-10-01,Teresina,Otimista,723.19,Cenario-Inflacao
2029-11-01,Teresina,Otimista,729.04,Cenario-Inflacao
2029-12-01,Teresina,Otimista,730.49,Cenario-Inflacao
2030-01-01,Teresina,Otimista,724.32,Cenario-Inflacao
2030-02-01,Teresina,Otimista,718.72,Cenario-Inflacao
2030-03-01,Teresina,Otimista,709.55,Cenario-Inflacao
2030-04-01,Teresina,Otimista,711.42,Cenario-Inflacao
2030-05-01,Teresina,Otimista,708.04,Cenario-Inflacao
2030-06-01,Teresina,Otimista,721.39,Cenario-Inflacao
2030-07-01,Teresina,Otimista,725.18,Cenario-Inflacao
2030-08-01,Teresina,Otimista,739.12,Cenario-Inflacao
2030-09-01,Teresina,Otimista,738.34,Cenario-Inflacao
2030-10-01,Teresina,Otimista,744.89,Cenario-Inflacao
2030-11-01,Teresina,Otimista,750.92,Cenario-Inflacao
2030-12-01,Teresina,Otimista,752.41,Cenario-Inflacao
2026-04-01,Teresina,Moderado,632.85,Cenario-Inflacao
2026-05-01,Teresina,Moderado,630.6,Cenario-Inflacao
2026-06-01,Teresina,Moderado,643.26,Cenario-Inflacao
2026-07-01,Teresina,Moderado,647.43,Cenario-Inflacao
2026-08-01,Teresina,Moderado,660.66,Cenario-Inflacao
2026-09-01,Teresina,Moderado,660.76,Cenario-Inflacao
2026-10-01,Teresina,Moderado,667.43,Cenario-Inflacao
2026-11-01,Teresina,Moderado,673.64,Cenario-Inflacao
2026-12-01,Teresina,Moderado,675.79,Cenario-Inflacao
2027-01-01,Teresina,Moderado,670.89,Cenario-Inflacao
2027-02-01,Teresina,Moderado,666.51,Cenario-Inflacao
2027-03-01,Teresina,Moderado,658.8,Cenario-Inflacao
2027-04-01,Teresina,Moderado,661.32,Cenario-Inflacao
2027-05-01,Teresina,Moderado,658.98,Cenario-Inflacao
2027-06-01,Teresina,Moderado,672.21,Cenario-Inflacao
2027-07-01,Teresina,Moderado,676.56,Cenario-Inflacao
2027-08-01,Teresina,Moderado,690.39,Cenario-Inflacao
2027-09-01,Teresina,Moderado,690.5,Cenario-Inflacao
2027-10-01,Teresina,Moderado,697.46,Cenario-Inflacao
2027-11-01,Teresina,Moderado,703.95,Cenario-Inflacao
2027-12-01,Teresina,Moderado,706.21,Cenario-Inflacao
2028-01-01,Teresina,Moderado,701.08,Cenario-Inflacao
2028-02-01,Teresina,Moderado,696.5,Cenario-Inflacao
2028-03-01,Teresina,Moderado,688.44,Cenario-Inflacao
2028-04-01,Teresina,Moderado,691.08,Cenario-Inflacao
2028-05-01,Teresina,Moderado,688.63,Cenario-Inflacao
2028-06-01,Teresina,Moderado,702.46,Cenario-Inflacao
2028-07-01,Teresina,Moderado,707.01,Cenario-Inflacao
2028-08-01,Teresina,Moderado,721.46,Cenario-Inflacao
2028-09-01,Teresina,Moderado,721.57,Cenario-Inflacao
2028-10-01,Teresina,Moderado,728.85,Cenario-Inflacao
2028-11-01,Teresina,Moderado,735.63,Cenario-Inflacao
2028-12-01,Teresina,Moderado,737.98,Cenario-Inflacao
2029-01-01,Teresina,Moderado,732.63,Cenario-Inflacao
2029-02-01,Teresina,Moderado,727.85,Cenario-Inflacao
2029-03-01,Teresina,Moderado,719.42,Cenario-Inflacao
2029-04-01,Teresina,Moderado,722.18,Cenario-Inflacao
2029-05-01,Teresina,Moderado,719.62,Cenario-Inflacao
2029-06-01,Teresina,Moderado,734.07,Cenario-Inflacao
2029-07-01,Teresina,Moderado,738.82,Cenario-Inflacao
2029-08-01,Teresina,Moderado,753.93,Cenario-Inflacao
2029-09-01,Teresina,Moderado,754.04,Cenario-Inflacao
2029-10-01,Teresina,Moderado,761.65,Cenario-Inflacao
2029-11-01,Teresina,Moderado,768.74,Cenario-Inflacao
2029-12-01,Teresina,Moderado,771.19,Cenario-Inflacao
2030-01-01,Teresina,Moderado,765.6,Cenario-Inflacao
2030-02-01,Teresina,Moderado,760.6,Cenario-Inflacao
2030-03-01,Teresina,Moderado,751.8,Cenario-Inflacao
2030-04-01,Teresina,Moderado,754.68,Cenario-Inflacao
2030-05-01,Teresina,Moderado,752.0,Cenario-Inflacao
2030-06-01,Teresina,Moderado,767.1,Cenario-Inflacao
2030-07-01,Teresina,Moderado,772.07,Cenario-Inflacao
2030-08-01,Teresina,Moderado,787.85,Cenario-Inflacao
2030-09-01,Teresina,Moderado,787.97,Cenario-Inflacao
2030-10-01,Teresina,Moderado,795.92,Cenario-Inflacao
2030-11-01,Teresina,Moderado,803.33,Cenario-Inflacao
2030-12-01,Teresina,Moderado,805.9,Cenario-Inflacao
2026-04-01,Teresina,Conservador,633.6,Cenario-Inflacao
2026-05-01,Teresina,Conservador,632.1,Cenario-Inflacao
2026-06-01,Teresina,Conservador,645.56,Cenario-Inflacao
2026-07-01,Teresina,Conservador,650.51,Cenario-Inflacao
2026-08-01,Teresina,Conservador,664.6,Cenario-Inflacao
2026-09-01,Teresina,Conservador,665.49,Cenario-Inflacao
2026-10-01,Teresina,Conservador,673.0,Cenario-Inflacao
2026-11-01,Teresina,Conservador,680.07,Cenario-Inflacao
2026-12-01,Teresina,Conservador,683.06,Cenario-Inflacao
2027-01-01,Teresina,Conservador,678.9,Cenario-Inflacao
2027-02-01,Teresina,Conservador,675.27,Cenario-Inflacao
2027-03-01,Teresina,Conservador,668.25,Cenario-Inflacao
2027-04-01,Teresina,Conservador,671.61,Cenario-Inflacao
2027-05-01,Teresina,Conservador,670.02,Cenario-Inflacao
2027-06-01,Teresina,Conservador,684.29,Cenario-Inflacao
2027-07-01,Teresina,Conservador,689.54,Cenario-Inflacao
2027-08-01,Teresina,Conservador,704.47,Cenario-Inflacao
2027-09-01,Teresina,Conservador,705.42,Cenario-Inflacao
2027-10-01,Teresina,Conservador,713.38,Cenario-Inflacao
2027-11-01,Teresina,Conservador,720.88,Cenario-Inflacao
2027-12-01,Teresina,Conservador,724.04,Cenario-Inflacao
2028-01-01,Teresina,Conservador,719.64,Cenario-Inflacao
2028-02-01,Teresina,Conservador,715.79,Cenario-Inflacao
2028-03-01,Teresina,Conservador,708.35,Cenario-Inflacao
2028-04-01,Teresina,Conservador,711.91,Cenario-Inflacao
2028-05-01,Teresina,Conservador,710.23,Cenario-Inflacao
2028-06-01,Teresina,Conservador,725.35,Cenario-Inflacao
2028-07-01,Teresina,Conservador,730.92,Cenario-Inflacao
2028-08-01,Teresina,Conservador,746.74,Cenario-Inflacao
2028-09-01,Teresina,Conservador,747.74,Cenario-Inflacao
2028-10-01,Teresina,Conservador,756.18,Cenario-Inflacao
2028-11-01,Teresina,Conservador,764.13,Cenario-Inflacao
2028-12-01,Teresina,Conservador,767.48,Cenario-Inflacao
2029-01-01,Teresina,Conservador,762.82,Cenario-Inflacao
2029-02-01,Teresina,Conservador,758.74,Cenario-Inflacao
2029-03-01,Teresina,Conservador,750.85,Cenario-Inflacao
2029-04-01,Teresina,Conservador,754.63,Cenario-Inflacao
2029-05-01,Teresina,Conservador,752.84,Cenario-Inflacao
2029-06-01,Teresina,Conservador,768.87,Cenario-Inflacao
2029-07-01,Teresina,Conservador,774.77,Cenario-Inflacao
2029-08-01,Teresina,Conservador,791.55,Cenario-Inflacao
2029-09-01,Teresina,Conservador,792.6,Cenario-Inflacao
2029-10-01,Teresina,Conservador,801.55,Cenario-Inflacao
2029-11-01,Teresina,Conservador,809.98,Cenario-Inflacao
2029-12-01,Teresina,Conservador,813.53,Cenario-Inflacao
2030-01-01,Teresina,Conservador,808.59,Cenario-Inflacao
2030-02-01,Teresina,Conservador,804.26,Cenario-Inflacao
2030-03-01,Teresina,Conservador,795.9,Cenario-Inflacao
2030-04-01,Teresina,Conservador,799.9,Cenario-Inflacao
2030-05-01,Teresina,Conservador,798.01,Cenario-Inflacao
2030-06-01,Teresina,Conservador,815.0,Cenario-Inflacao
2030-07-01,Teresina,Conservador,821.26,Cenario-Inflacao
2030-08-01,Teresina,Conservador,839.04,Cenario-Inflacao
2030-09-01,Teresina,Conservador,840.16,Cenario-Inflacao
2030-10-01,Teresina,Conservador,849.65,Cenario-Inflacao
2030-11-01,Teresina,Conservador,858.57,Cenario-Inflacao
2030-12-01,Teresina,Conservador,862.34,Cenario-Inflacao
2026-04-01,Vitória,Otimista,758.54,Cenario-Inflacao
2026-05-01,Vitória,Otimista,753.15,Cenario-Inflacao
2026-06-01,Vitória,Otimista,742.69,Cenario-Inflacao
2026-07-01,Vitória,Otimista,731.87,Cenario-Inflacao
2026-08-01,Vitória,Otimista,731.05,Cenario-Inflacao
2026-09-01,Vitória,Otimista,745.23,Cenario-Inflacao
2026-10-01,Vitória,Otimista,762.2,Cenario-Inflacao
2026-11-01,Vitória,Otimista,775.51,Cenario-Inflacao
2026-12-01,Vitória,Otimista,782.29,Cenario-Inflacao
2027-01-01,Vitória,Otimista,764.63,Cenario-Inflacao
2027-02-01,Vitória,Otimista,750.28,Cenario-Inflacao
2027-03-01,Vitória,Otimista,759.67,Cenario-Inflacao
2027-04-01,Vitória,Otimista,781.29,Cenario-Inflacao
2027-05-01,Vitória,Otimista,775.75,Cenario-Inflacao
2027-06-01,Vitória,Otimista,764.97,Cenario-Inflacao
2027-07-01,Vitória,Otimista,753.83,Cenario-Inflacao
2027-08-01,Vitória,Otimista,752.99,Cenario-Inflacao
2027-09-01,Vitória,Otimista,767.59,Cenario-Inflacao
2027-10-01,Vitória,Otimista,785.06,Cenario-Inflacao
2027-11-01,Vitória,Otimista,798.77,Cenario-Inflacao
2027-12-01,Vitória,Otimista,805.76,Cenario-Inflacao
2028-01-01,Vitória,Otimista,787.57,Cenario-Inflacao
2028-02-01,Vitória,Otimista,772.79,Cenario-Inflacao
2028-03-01,Vitória,Otimista,782.46,Cenario-Inflacao
2028-04-01,Vitória,Otimista,804.73,Cenario-Inflacao
2028-05-01,Vitória,Otimista,799.02,Cenario-Inflacao
2028-06-01,Vitória,Otimista,787.92,Cenario-Inflacao
2028-07-01,Vitória,Otimista,776.44,Cenario-Inflacao
2028-08-01,Vitória,Otimista,775.58,Cenario-Inflacao
2028-09-01,Vitória,Otimista,790.61,Cenario-Inflacao
2028-10-01,Vitória,Otimista,808.62,Cenario-Inflacao
2028-11-01,Vitória,Otimista,822.74,Cenario-Inflacao
2028-12-01,Vitória,Otimista,829.93,Cenario-Inflacao
2029-01-01,Vitória,Otimista,811.2,Cenario-Inflacao
2029-02-01,Vitória,Otimista,795.97,Cenario-Inflacao
2029-03-01,Vitória,Otimista,805.94,Cenario-Inflacao
2029-04-01,Vitória,Otimista,828.87,Cenario-Inflacao
2029-05-01,Vitória,Otimista,822.99,Cenario-Inflacao
2029-06-01,Vitória,Otimista,811.56,Cenario-Inflacao
2029-07-01,Vitória,Otimista,799.74,Cenario-Inflacao
2029-08-01,Vitória,Otimista,798.84,Cenario-Inflacao
2029-09-01,Vitória,Otimista,814.33,Cenario-Inflacao
2029-10-01,Vitória,Otimista,832.87,Cenario-Inflacao
2029-11-01,Vitória,Otimista,847.42,Cenario-Inflacao
2029-12-01,Vitória,Otimista,854.83,Cenario-Inflacao
2030-01-01,Vitória,Otimista,835.54,Cenario-Inflacao
2030-02-01,Vitória,Otimista,819.85,Cenario-Inflacao
2030-03-01,Vitória,Otimista,830.11,Cenario-Inflacao
2030-04-01,Vitória,Otimista,853.74,Cenario-Inflacao
2030-05-01,Vitória,Otimista,847.68,Cenario-Inflacao
2030-06-01,Vitória,Otimista,835.9,Cenario-Inflacao
2030-07-01,Vitória,Otimista,823.73,Cenario-Inflacao
2030-08-01,Vitória,Otimista,822.81,Cenario-Inflacao
2030-09-01,Vitória,Otimista,838.76,Cenario-Inflacao
2030-10-01,Vitória,Otimista,857.86,Cenario-Inflacao
2030-11-01,Vitória,Otimista,872.84,Cenario-Inflacao
2030-12-01,Vitória,Otimista,880.47,Cenario-Inflacao
2026-04-01,Vitória,Moderado,759.45,Cenario-Inflacao
2026-05-01,Vitória,Moderado,754.97,Cenario-Inflacao
2026-06-01,Vitória,Moderado,745.38,Cenario-Inflacao
2026-07-01,Vitória,Moderado,735.41,Cenario-Inflacao
2026-08-01,Vitória,Moderado,735.47,Cenario-Inflacao
2026-09-01,Vitória,Moderado,750.64,Cenario-Inflacao
2026-10-01,Vitória,Moderado,768.65,Cenario-Inflacao
2026-11-01,Vitória,Moderado,783.02,Cenario-Inflacao
2026-12-01,Vitória,Moderado,790.82,Cenario-Inflacao
2027-01-01,Vitória,Moderado,773.9,Cenario-Inflacao
2027-02-01,Vitória,Moderado,760.29,Cenario-Inflacao
2027-03-01,Vitória,Moderado,770.74,Cenario-Inflacao
2027-04-01,Vitória,Moderado,793.63,Cenario-Inflacao
2027-05-01,Vitória,Moderado,788.94,Cenario-Inflacao
2027-06-01,Vitória,Moderado,778.92,Cenario-Inflacao
2027-07-01,Vitória,Moderado,768.5,Cenario-Inflacao
2027-08-01,Vitória,Moderado,768.57,Cenario-Inflacao
2027-09-01,Vitória,Moderado,784.41,Cenario-Inflacao
2027-10-01,Vitória,Moderado,803.24,Cenario-Inflacao
2027-11-01,Vitória,Moderado,818.25,Cenario-Inflacao
